 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve
104.1796875,49.73012065,0.092626256,-0.336586819,2.461538462,13.66363821,9.029734692,118.3487759
96.421875,55.19392083,0.868188928,0.366462663,11.26755853,41.40551541,3.680401252,12.492984
120.8359375,46.46130402,0.200541754,0.400862887,6.557692308,32.17540528,5.071957799,25.46483606
133.125,48.09300885,0.037964479,-0.26691322,2.5409699,20.13306471,9.066175279,88.08027589
123.71875,41.62573901,0.253551391,1.099912045,1.446488294,15.1930051,11.91031515,153.3281193
98.6015625,53.38631903,0.471193745,-0.045840098,2.243311037,14.18435111,9.497911472,119.35783
84.765625,51.29030189,1.251663091,1.682987681,2.306856187,14.87479473,11.18748269,155.1456913
128.78125,60.10536809,-0.028557242,-0.518617328,3.5,22.31919177,7.561310451,62.1547142
81.71875,42.62077279,1.053642937,2.167798853,3.02090301,20.88506686,7.624971518,62.38173527
121.78125,47.62072446,0.038439721,-0.274143124,3.112876254,16.66178818,7.290878564,68.99755547
116.34375,47.59340118,0.028566929,0.260174939,1.135451505,11.17331002,15.34382274,286.291488
123.109375,39.58046282,0.284152432,0.998168086,2.862876254,20.06980943,7.771753394,64.53023215
9.4453125,32.42293955,5.901331773,36.14395837,110.5643813,63.80673449,0.460033325,-0.828869488
120.6484375,50.76932973,0.152418368,-0.117813837,3.698996656,20.69207349,7.748114763,68.40981281
125.8828125,51.48416339,0.122395883,-0.366883376,143.0844482,92.51998099,-0.83060863,-1.17105955
125.21875,57.70709141,0.105648636,-0.483476397,2.581939799,17.05673618,9.527238961,106.9929039
122.6640625,55.47976508,0.114342708,-0.748864618,4.587792642,25.36119975,5.949680083,36.64167324
125.8515625,51.33789564,-0.21339795,-0.590819309,2.490802676,15.03771454,9.452618857,115.6428368
110.0234375,41.12432842,0.36020389,0.457952387,1.797658863,16.04177848,11.45351851,146.2697753
115.21875,37.40027103,0.210132959,1.540130516,2.580267559,15.47825355,8.25932074,88.63415807
130.109375,55.8834214,0.072240811,-0.510958721,2.569397993,14.5736866,8.700872758,102.8994555
104.921875,45.02891595,0.23050719,0.43230963,3.232441472,22.51594346,7.570407784,60.88157254
81.3125,40.00893455,0.676720789,1.430897983,2.147993311,14.80319062,9.604544167,114.285775
153.328125,46.30572814,-0.341424887,0.076051409,3.116220736,20.91775672,7.489994894,59.90172154
119.578125,48.09863066,0.104102819,0.050203328,1.087792642,11.93970995,14.30691644,240.4465061
114.9609375,47.38166219,0.228306741,0.058602053,16.96822742,46.38082863,2.59808252,5.503013072
127.90625,46.69288582,0.22829524,0.266826801,3.47909699,20.94503233,7.24083738,58.68082009
94.765625,46.44359556,0.703894987,0.719807426,2.153846154,14.24063655,10.83716744,145.8505458
101.859375,44.13734501,0.468946302,0.697230083,1.733277592,13.51259525,10.38288757,137.8139378
141.9453125,44.08360463,0.062528058,0.159557705,4.448160535,25.00658418,6.066847686,38.62288696
156.3359375,42.88671074,-0.587042198,1.003826919,2.244983278,14.85811434,9.430141452,114.0481968
102.359375,42.19555189,0.297715014,0.428645529,21.01755853,51.94934688,2.246383105,3.525933751
98.671875,42.66898562,0.432572406,0.52426236,2.684782609,17.12803846,8.569712025,86.6260244
132.484375,54.18789423,-0.215282527,-0.351426793,4.189799331,25.65662626,7.396547246,57.76453846
107.328125,50.27908197,0.189051596,-0.224435364,4.903846154,25.2667366,5.88730409,37.75569403
97.15625,32.61408761,0.577757333,3.535510391,2.989966555,18.75336937,8.088758562,76.4762133
101.484375,45.391179,0.236577416,0.262340145,2.516722408,15.20563247,8.393616801,92.47054694
126.46875,47.11686559,-0.052711452,-0.161551637,1.777591973,18.5457682,11.33427561,132.7302957
105.265625,47.13353444,0.349804619,0.076541563,1.571070234,11.51264243,12.32195603,215.8802539
117.984375,42.44334171,0.091380514,0.046404427,114.8595318,87.40966862,-0.50837022,-1.642977929
118.2421875,46.58321621,0.228857675,0.202205928,122.2190635,68.06034975,-1.17732361,-0.451929629
129.4296875,44.89757155,-0.104229566,-0.079503753,4.201505017,22.73826717,6.451748597,46.05445921
100.890625,51.89039446,0.627486528,-0.026497802,3.883779264,23.04526673,6.953167635,52.27944038
128.3046875,51.03515311,-0.268941629,-0.1139143,2.441471572,14.13477007,9.12231899,113.5200297
139.484375,52.51502529,-0.164240789,-0.089661942,2.098662207,16.54492106,10.51708932,128.4702495
101.75,46.57051106,0.144429607,0.410121435,3.675585284,20.76605892,7.400957593,63.71060496
104.1875,49.80693193,0.340867192,0.224296972,5.933110368,30.68796798,5.575569669,31.3210916
127.9296875,47.15204522,0.057592207,-0.030546659,4.789297659,29.09899639,6.613883448,44.15056274
23.7890625,44.75151051,3.654718527,13.06990199,130.9941472,68.19592912,-0.354234547,-0.618922262
130.0859375,56.21026754,-0.103635276,-0.693085686,6.480769231,30.30616566,5.037756877,26.04828113
186.0234375,52.89870403,-1.464809666,1.80120201,10.19899666,35.41652108,4.039773524,17.41695233
152.265625,51.68647737,-0.313064792,-0.036842247,24.25,59.28938335,2.286334138,3.792260159
26.09375,34.61516952,5.067584278,28.01368971,26.01505017,52.61960201,2.345710271,5.245282211
130.7890625,53.29731647,0.049644306,-0.509566154,3.720735786,26.26203699,7.530897393,57.957232
117.8203125,54.23450723,0.589223035,-0.043594186,2.151337793,15.22000334,10.75934444,138.6908844
124.8984375,52.55337166,0.071469186,-0.086983892,2.540133779,21.45172447,9.087389475,85.24769141
135.6328125,48.35462605,-0.176937896,0.346115155,1.223244147,15.81042039,13.52070256,186.0030405
114.1484375,47.26191811,-0.11393497,0.211952623,1.340301003,13.6922853,14.51314479,231.6294528
117.09375,43.42224327,0.136593908,0.318830585,3.760869565,20.56850063,7.806258482,72.06064092
94.984375,53.57310781,0.514041811,-0.25405004,2.490802676,16.87374172,10.91452633,136.5568311
89.6796875,44.3154413,0.580246715,0.440518224,3.066889632,17.4819699,7.283854491,64.85596091
142.7890625,40.28407958,-0.236080799,0.848602918,2.181438127,14.4950582,10.20097262,131.0998354
112.8046875,51.66842281,0.195714403,0.059444745,2.970735786,22.28145396,8.348756485,73.57259664
125.515625,46.53106898,0.171547145,0.26619229,2.816889632,18.21170787,7.786430359,69.74505998
95.8125,39.2517416,0.894679694,1.564413195,2.469899666,19.43955378,8.875037583,84.46929592
130.609375,64.40475458,-0.128817571,-1.00415768,185.708194,85.15489114,-1.601592863,0.748122049
143.375,38.75685423,-0.097355231,1.290932477,1.977424749,17.95461555,10.65664941,124.6989694
116.171875,48.68346571,0.151883731,0.352770738,2.351170569,18.17980863,9.260552971,92.80074181
108.8359375,47.82745311,0.297291151,0.187720917,3.37458194,19.00392028,7.324710657,63.62119949
109.7265625,49.28721862,0.283258116,-0.070688971,5.842809365,29.18632405,6.087480284,38.80431079
135.75,44.23269436,-0.018804944,0.22744643,2.418896321,13.72499651,9.436217698,123.4650664
98.359375,40.32228261,0.547300419,1.160901727,1.183110368,12.78242479,13.35282571,206.3939204
113.5078125,37.1401476,0.268951085,0.886607732,3.013377926,20.1212002,8.210667748,76.41522076
130.546875,36.80137977,0.054194356,1.045966219,1.323578595,12.58535324,12.70528973,194.5797627
125.265625,56.1389855,0.2563611,-0.321233239,2.72993311,16.62410931,8.800799777,93.19013818
125.171875,53.22183959,0.068760596,-0.246911264,1.631270903,15.32099109,11.5185321,146.9378432
155.34375,48.62426695,-0.668893751,0.888688256,81.82441472,77.07248644,0.179289646,-1.477986792
142.734375,45.35080009,-0.144941548,0.083872707,4.137959866,21.65915342,6.904756174,55.30950431
123.84375,41.14293634,0.143254742,0.810094782,2.803511706,19.86940694,8.769990396,83.79069225
98.1796875,47.38661362,0.351102103,0.443512956,1.578595318,12.25992234,12.03337175,188.3991284
111.1953125,49.63114864,0.413071459,0.134815754,3.334448161,21.40226719,7.914032583,69.14208019
151.1015625,44.44305342,-0.211364113,0.493050634,8.283444816,32.78526609,4.733530365,23.36605269
96.3671875,40.12458549,0.631128974,1.536976197,1.0,10.9971112,15.2530466,284.5029225
107.8203125,48.25703213,0.199900211,-0.191736183,1.757525084,12.54962332,11.41372284,171.6936142
100.6640625,39.26816406,0.483737151,1.408944108,1.025083612,11.05486649,14.83772109,274.1024108
134.40625,52.6122962,-0.208965305,-0.018042351,2.077759197,13.297464,10.08914295,138.4236255
111.6796875,48.06391149,0.262567293,0.302856377,2.402173913,18.81047781,8.764139744,82.34665109
142.0546875,53.87315957,-0.470772686,-0.125946417,4.423076923,27.08351266,6.681658306,45.94403008
96.0625,47.5430315,0.340674814,0.194909158,2.455685619,14.83760057,8.418513763,95.20103537
135.0390625,48.33370368,-0.000541145,0.105361385,2.474916388,14.42093678,8.572379296,101.2375018
107.2890625,56.87515829,0.58374247,-0.063270871,20.28428094,58.3505247,2.769052204,6.156350178
135.7890625,47.66052683,-0.123442462,0.103470459,12.66555184,42.51340749,3.344190974,10.13010963
30.0234375,49.39374088,3.42432181,10.495355,131.6187291,79.50319266,-0.352014146,-0.963560506
52.609375,44.63606907,2.831533853,8.356597472,16.20234114,46.5640767,3.089334477,8.901838965
121.859375,51.76837451,0.251652475,-0.035641589,1.941471572,15.40256632,10.73515542,133.8641313
111.3515625,58.11432561,0.39691721,-0.499100853,12.18729097,46.76394188,3.849739332,13.64634383
127.6640625,54.18389944,-0.063888261,-0.194407942,6.466555184,26.23723869,4.58041541,22.94352844
130.984375,43.70425901,-0.119205418,0.21853825,8.088628763,33.34865234,4.32567954,18.3572465
109.890625,37.88432937,0.154181618,1.236014539,5.056856187,30.32019942,6.32869097,40.14907258
30.671875,29.75528035,4.833092002,29.25412118,17.56103679,46.31627985,3.260513515,10.76072703
121.0234375,49.4680239,-0.064686613,-0.089066327,3.383779264,19.9232819,7.202095272,58.60421658
122.8515625,47.95881857,0.030024009,-0.139649504,6.658026756,32.46280523,5.101731751,25.91370336
125.90625,40.93200106,0.126708251,0.887191733,10.27675585,41.37168778,4.152450076,16.36070442
123.2890625,52.18209588,0.174267658,0.01608879,12.33026756,37.2185373,3.154102362,9.488022002
125.03125,44.5787466,0.160076052,0.675187311,1.723244147,11.61712904,12.19825371,209.9676226
150.0390625,42.42482365,-0.344391473,0.103118545,2.773411371,15.08669469,7.957961716,87.65857363
130.4765625,48.48082173,-0.019775338,0.020510441,3.241638796,22.7648141,7.998618769,68.19656587
104.84375,39.14505027,0.445271451,1.520096415,1.801839465,16.37780423,10.35630567,117.6674448
106.2578125,35.88049742,0.837617165,3.136766194,2.943143813,20.0345048,8.424017936,78.10951196
113.09375,34.15622141,0.375662214,1.978676914,1.556020067,14.84319509,12.27472712,168.2342847
128.8828125,48.80359571,0.188491664,0.031535814,4.260869565,26.40402904,6.967467628,50.25393304
129.1328125,62.06150819,-0.117053964,-0.808664804,15.18060201,50.23301049,3.199463009,8.810608544
117.8984375,44.92612684,0.650320527,1.108855452,7.095317726,28.67991871,4.732627183,24.49013592
114.2265625,42.71073029,0.398242853,0.817609572,1.431438127,15.00828584,11.58865401,146.4186642
121.46875,44.34645869,0.219723202,0.469743025,1.502508361,11.2620427,13.20137628,239.4209475
91.2578125,43.64438074,0.626186274,1.035147359,5.064381271,27.51515306,5.985374419,37.33110306
111.7421875,51.82983668,0.423304498,0.223351975,3.786789298,23.98307359,6.904082456,50.28030977
109.9921875,41.67142608,0.217334756,0.344098864,2.068561873,15.22875674,10.82676739,141.0267865
125.2109375,45.45974393,0.34691227,0.602769983,2.70735786,17.97060902,8.8617261,90.98856076
121.171875,48.48197303,-0.133282211,-0.132767876,3.699832776,19.35241812,7.361531784,67.71918387
99.46875,46.04497419,0.740929697,1.138326373,1.051839465,14.01607969,14.60252312,222.9412708
125.75,50.9702732,0.096634004,-0.408661026,2.620401338,17.13690843,7.853998783,73.40204569
139.6875,41.28081236,-0.075924171,0.518803371,2.280100334,17.80283052,9.954385701,109.8029271
138.34375,49.67306197,-0.277701155,-0.171804022,2.173913043,16.44123584,9.712029102,108.1381451
117.0390625,52.82967951,-0.005206325,-0.344231498,1.622909699,12.7326816,11.95015945,179.9328491
116.9765625,41.61682819,0.1291729,0.61396047,1.242474916,15.22643149,13.50540919,193.8022286
95.3203125,36.25515774,0.558574302,2.112318771,1.918896321,14.73276821,9.917640887,120.4035188
96.6484375,43.64838017,0.513867568,0.74780762,6.816053512,33.69849013,5.231797671,27.26726518
101.6875,47.07669109,0.407855337,0.632202453,2.262541806,20.76423559,9.971577412,102.1214175
127.203125,47.34355146,-0.067243613,-0.176018726,2.04264214,12.88276263,10.45932684,151.279677
93.609375,39.70658682,1.030164248,2.659003465,1.839464883,14.80150656,11.29258252,151.9269175
125.5703125,45.59651227,0.158003405,0.555319754,2.365384615,14.67477208,9.055661141,107.2151141
129.8125,48.91490538,0.075247018,-0.190003785,2.069397993,17.2170688,10.36382577,118.4323035
117.8828125,46.84942987,0.339158782,-0.135589376,4.885451505,28.20614077,6.116522638,38.08949574
124.2890625,48.1172319,0.000672884,-0.10080241,8.220735786,37.49445584,4.739159503,21.91586266
114.3125,49.02833205,0.118670867,-0.001180518,1.201505017,14.72769663,13.38876938,189.4888096
105.6640625,59.24265215,0.354438286,-0.496044362,3.976588629,29.79309005,7.383828763,52.71915187
128.75,50.84550742,-0.09537627,0.020132088,4.483277592,28.00278691,6.299778338,38.99483589
143.2890625,48.59882849,0.179246111,0.167773162,2.950668896,20.60023398,9.274534748,91.43632134
145.40625,50.00475563,-0.27204904,-0.087419275,1.397993311,11.86337198,14.37380054,258.1662205
125.28125,58.62992217,-0.055635911,-0.798099912,3.051839465,20.6181396,8.163140691,71.66551154
125.171875,54.65018146,-0.119368448,-0.538899426,1.536789298,13.97296067,12.60819727,179.2937448
107.0703125,54.57265564,0.593759108,-0.067770446,2.784280936,24.7538103,8.815342589,76.06555694
93.4140625,32.92190744,0.541928639,3.546033051,1.954849498,14.50808683,10.83580382,142.6745997
44.6015625,43.87595082,2.966424127,9.248106506,61.50167224,79.46991499,0.907306286,-0.606399475
124.4765625,49.43745494,-0.063500036,-0.171403149,1.944816054,13.11820322,10.63922638,150.2222328
89.96875,41.19180317,0.567477926,0.817255547,1.652173913,15.63690495,11.28031198,141.4058871
131.6640625,50.25377432,-0.11973079,-0.472867143,5.472408027,27.27041731,5.934484515,37.9641641
134.9140625,45.81519046,-0.272227138,0.007875459,4.847826087,25.07661012,5.817981123,36.8360903
103.8046875,51.88223724,0.391007468,-0.219591185,10.17809365,41.45490625,4.180335059,16.53803264
159.546875,54.91966567,-1.024225867,0.429715178,178.451505,74.4584135,-1.030102327,-0.029576938
79.9453125,42.62945515,0.586963514,1.301647917,1.20735786,12.77593681,14.10728527,231.0515264
140.8046875,58.21499197,-0.295049069,-0.728040811,16.6722408,57.21029621,3.195237408,8.403035433
109.8125,50.70606935,0.288408134,0.0249441,2.081939799,13.71021059,10.29887738,138.2051761
119.1015625,39.36564171,0.027582912,0.80949599,2.652173913,20.48690961,8.84231506,83.21148347
123.8125,50.81718921,-0.262999815,-0.233517703,2.24916388,14.62941753,9.415317932,111.4956787
119.3359375,38.99464654,0.017841668,0.626083872,3.101170569,20.08599319,8.24345875,76.22847268
150.0625,42.05219042,-0.327481721,0.818220506,5.908862876,25.73571406,4.914791961,26.46176929
123.0234375,57.03431873,0.088819061,-0.566678512,66.7541806,85.38724365,0.615693588,-1.413693563
95.7578125,52.08957821,0.85997009,0.087778783,48.70317726,79.71055303,1.438187229,0.49149462
125.8203125,47.63294448,-0.067936961,0.41658857,6.831939799,31.57071507,5.12784442,26.87861887
103.4140625,49.16180672,0.342163033,0.134919734,1.147157191,13.70332151,13.5151639,197.39046
137.265625,50.41522655,-0.008050957,-0.375378168,1.632107023,15.21650132,10.60908289,125.0417747
90.078125,39.19235603,1.369902072,3.981459285,35.20986622,60.57315655,1.635994942,1.609376782
