pca1,pca2,pca3,pca4,Rings
-1.8456437535268655,-0.8241521531650667,-0.9884984593381139,0.7644611869369916,15
-0.5414682342541443,-0.8544402231674624,-1.0077564236130248,-0.3172661304406909,11
-1.5576595300419305,0.3859543909775684,-0.9325325745755121,0.4242638105200488,10
-3.9567917532988286,0.7038905877283322,1.029387424952045,-0.25079858837375524,15
-3.3891349062046054,-0.26845514199732945,-1.0083863935842075,-0.39807885900477336,18
-4.959082267483636,0.550726782318678,0.9758895030196824,-1.074047994062084,19
-5.3366024565950125,0.12379109346597415,1.0041839084811042,0.027292621546155266,13
2.007948714088738,-0.18094805104300507,-0.9415259523570255,-0.2976042371515398,8
-1.8427738625987615,1.2361940510252447,1.073534010412989,-0.5214384892506436,16
2.085567173850818,0.7225780761071768,1.103153870562164,-0.3279737126646986,8
-0.5334991385388798,0.2811865009619219,1.0546701967641097,-0.21921439499460377,11
3.6348809073962896,1.3905897946153858,-0.8426964504538775,-0.2531692275984512,9
2.3949892761190115,-0.29640061701015047,1.06300583374184,-0.17281479681645845,9
-0.1736709871365442,0.976494250282166,1.0953933456370217,-0.12411224355743744,14
5.869717995667724,1.7655199550743323,0.19054400396203086,-0.8084775761807974,5
3.5239903098112713,-0.6574317634790969,0.06738037224457308,0.04478517358897973,7
1.0877357395557958,-0.4269156043674282,-0.9662195496025254,-0.5097599224852889,9
1.7978356991955744,-0.25020771495688804,1.0730548837833003,0.1942611079701299,7
4.574671293320917,0.11805102651734731,0.1024147637212936,-0.4299498496470138,6
-0.5256351486905187,-0.23486279875112204,1.0432200446759563,0.2671943006003091,9
1.082530483476849,0.028253110191120062,0.07206888576807167,0.13407572756775474,8
3.2256091661761594,0.3834292801217601,-0.8911133210829109,-0.03299957034919697,7
1.4661182855117503,-0.2621785135511337,-0.9439117950781505,0.24525427953359427,10
1.7885096811013799,-0.1514918459090091,1.070466040044915,0.09671881363196179,10
2.9695494982315056,0.7933780557544601,-0.8794770803079782,-0.1602966849202204,7
0.5825442596153265,0.34531970983890437,1.0901599138376936,0.26791524131378097,8
2.084670099547663,-0.20433226748572839,-0.9282778824626409,0.2133996346814769,8
1.1510944866584478,-0.2847640703893017,-0.9473197577355817,0.24265463403883947,8
5.479843656796002,0.661202258495328,0.13674567314182523,-0.5450379912382367,4
1.0425780751313278,-0.3791820898113834,1.0511794735211362,0.06939682347275881,7
2.356060404716791,0.5270208124447208,-0.8931087914286341,-0.06792765950647917,7
1.079627071924408,0.34179213893540505,-0.9313430468369011,-0.41610166331533255,9
0.35677536418858263,-0.17562031867430386,1.0484047051499414,-0.16391347825465982,10
2.861508316506555,0.011070078188218143,-0.9206975834651306,-0.23884347568383732,7
1.1069770546478603,0.06594309178523547,-0.925770967447213,0.10453773354911787,8
1.7687745446037966,-0.5586786028933958,-0.9565376920559876,0.06346256794848128,8
-0.8830845495542173,0.7012824130535289,1.0924557623870164,0.49593387316177096,12
-2.5932059218572174,1.6510835040952778,1.134909632619673,0.975543636883231,13
1.506534759040596,0.0768925586771312,1.081228499086231,0.11243984251607908,10
4.713771441700597,0.6251979936605623,0.1310438539510038,-0.42981390818413256,6
0.2581197383358999,1.3231057334548713,-0.8663396974004375,0.2663358661626429,13
2.73528623766349,-0.45499630859827833,1.068011146395705,0.002506314116353464,8
-2.1755687743243968,1.522684181273656,1.1076107943683646,0.36118107487701917,20
-2.1543053761540447,0.9275434356473647,-0.9207755438456514,0.36524787214349574,11
-2.503721061037299,-0.6703225483146543,1.0016911103433188,0.46624679053258117,13
-1.433356684705016,-0.31542388106418545,1.0145600897996776,-0.12576123198863698,15
-0.9081189884470017,0.7688620611001015,-0.9139891507285356,0.1813776629263048,9
-1.1168383216939448,0.13102531638728293,1.0574849252952685,0.2753741376793831,10
0.016044595293935093,1.0037112076289558,1.117832202712395,0.376872259646044,11
-2.1186337162018374,0.07276947332487708,1.0359550241144826,0.2607997272412755,14
-0.8570739901369046,0.6473767335390862,1.072986428384601,-0.24907083727945897,9
-0.8441439025589705,1.2229701019343797,1.1096994482848062,0.31694456380332986,16
-2.0407115631206367,4.604367790663229,-0.7197451260724846,0.7281009253738867,21
-0.8440504162412974,2.1511953769596484,-0.8479457348916185,0.09630484303468378,14
-1.9415142483254078,1.7843508356867444,1.1520018122681,0.9438248970570694,12
-1.5198318636747523,2.2556546225806535,-0.8669699861846488,-0.13365652941140094,13
-0.7643357154595514,-0.2880900313055327,-0.9554091823607217,0.4695042375755414,10
1.640913957252233,0.13345769299553784,1.0857342851867802,0.25051686826679054,9
-1.1283187676110187,0.700639220965527,1.0985994486046642,0.49584454984334086,12
-0.06368291503728064,0.5583527091639676,-0.9215559369887294,0.07638980718749465,15
-0.23694216681020147,0.006668679079352597,-0.9347278531091767,0.5635876849540561,12
-1.9979523199145655,0.9968578205251843,-0.9006823039338833,0.63801277372433,13
-2.747442041287601,0.713370483372721,1.0556566724507341,-0.1514700505052929,10
-4.62899388960266,0.29863479036766677,-0.9741341716198134,0.3383054838752391,15
-4.580453317275112,0.5737547642034524,-0.96106899568502,0.21077503562660627,14
0.04959515523172441,0.013259089901799056,-0.9259270449609834,0.6924239885101264,9
1.3985130541025395,-0.760299404147009,-0.9602767601780755,0.23787743759629626,8
1.473322302737827,-0.07522931213603098,-0.9219150105015098,0.32528840531005876,7
1.4533555257380442,-0.41651175076359864,1.0428742818857906,0.041275536092228185,10
3.838243883575021,0.29773898344407707,0.11178182636207716,-0.027574557639172655,7
-0.32396322814921874,0.21787752815805408,-0.9336711422367184,0.22231698916629114,15
-0.4283438681768056,1.4962779881586539,-0.8574118883322284,0.8032781686878785,15
0.22304366162226869,-0.3723999964940605,-0.9605173412570938,0.15904233427748818,10
-1.9345828092178439,0.6352095526885795,-0.9475531529912968,-0.009080259375338606,12
-0.004377372237602168,-0.12692243082776136,1.062795902136251,0.45325111578405847,12
-0.5370035404009758,0.044323342411920166,1.0745728080216757,0.7411958379665834,11
1.005156421533527,0.976650575250403,1.1168662227626658,0.10419248050734387,10
0.7317173638162348,0.034717836394439455,1.077138553165178,0.18515264875258244,9
2.236423348712148,-0.3231503352037221,1.0758699030011873,0.07081983472055366,9
1.1706456195134698,-0.7184908752848024,-0.9646776464626344,0.10972619322377318,9
2.2814599938024456,1.7205765046880581,-0.8293053523411932,0.10020350205694574,9
3.2942052956441596,1.1797818103849282,0.14024191539116126,-0.384329014941941,9
2.8209750146050148,2.073543105059166,-0.8007989460627205,0.3422525204896926,9
0.5486804216294262,0.11607613001093839,1.0635568097781352,-0.07132583954223091,11
0.9192092556872817,-0.21566574551419668,1.0580557860801953,-0.1472053941679164,11
1.203332225879247,0.9784928203805184,1.1232498549070258,0.40743211766832044,11
2.6837911730401687,2.0524537205531144,-0.8033452315978336,0.22838664913634382,10
-0.4762440879965725,1.0377749692216383,1.108258388539321,0.370297923019849,9
3.4926733184604815,0.27322081886975963,-0.8959229611359957,-0.202048456224583,8
2.1516480886630753,0.09114098446104173,1.0887851826876844,-0.0413021157871812,9
3.6926749448174547,0.6949733118623364,0.12872048071507153,-0.19397751749269898,7
0.17821038646804938,0.7476852606983038,1.1000357186611782,0.2062243820280184,14
4.188801909470864,1.196317028748756,-0.8461279782221378,-0.32526978252269034,6
4.0630059613809495,0.5695235407637006,0.12737856971735553,-0.22328071768276334,6
5.409154211186957,1.034129322477784,0.15826470815649177,-0.49551653072507673,5
3.7056428389215883,-0.18827515672273068,0.08417072091065744,-0.17602085174529117,6
3.6703845615735906,0.4372658509215525,0.11350642397136669,-0.25256328483023566,8
-3.9203166234910336,2.104386523367434,-0.906155792025813,-0.19539898384070792,19
-2.2942658141851067,1.539562939095066,-0.8966689180352039,0.10888315576643949,17
2.159987725166852,-0.6991778025062313,1.0537555840153987,0.3847200249863312,9
4.157438963306853,0.13528824959863334,1.1078413652916443,-0.09684439546991327,7
3.894903446199315,0.010571578454569557,0.10127237954399021,-0.02707321002348117,7
5.208203557388452,0.11378763943883406,0.11005613997896568,-0.47086022216328866,7
2.5262135411593434,0.4747929188226578,1.1123799706398454,0.18391907999788998,8
4.607442363582035,0.383147976562051,1.1213648183499783,-0.27400612096400373,7
4.112979561696816,0.10361090509010445,-0.8968796842750657,-0.039449680365818585,9
2.835188006127793,0.21250469218174198,1.1012334794380747,0.145275232288868,9
3.6900433137269046,0.9470072686853327,-0.8536987290137642,0.06692059967934105,9
-0.73680879085,-0.5751505181129446,1.0274007571759916,0.2751131854020423,10
-0.1498459110708393,0.13787581803447285,1.074482863059039,0.48883701832659315,10
-3.643533717832774,0.4317294418231169,-0.9513868096323053,0.554463404970103,16
-0.6688400970743644,-0.6414535813034189,-0.9750718289225347,0.4092862324066947,11
1.4679164856181992,-0.047092647190429875,-0.9210773690484418,0.37951548675547503,10
1.362205687565632,-0.035812341375182445,1.0700808689483539,0.13846047015287852,10
1.8863915791810404,0.44796333024009233,-0.903225335693033,0.11546593580518195,10
4.918979642694891,0.81369242277686,0.14692833601437832,-0.22163510702702216,9
-1.461271887282885,0.8775891458664443,-0.9265790707196531,-0.19763968374692503,15
-2.5927501425711985,-0.5956741443165129,1.0070011493484836,0.49308838954942635,9
-3.5445904589318094,0.5384732743525023,1.0564258798835136,0.49947175634443736,10
-1.743748706824179,0.4980890073656562,1.076353381094623,0.39060232108427223,10
-0.42964450881002986,1.3770454093141846,1.1096853913421478,0.0013636715119745926,12
0.6676161063896604,0.3611060476003046,-0.9275515993446435,0.05538249758909806,10
-1.9411818275923134,-0.11565304951801157,1.0520174999214709,0.8664316460010494,13
-1.329815323031199,-0.5016133551807437,1.029104323100096,0.5204251497877945,13
-1.2831938767980398,2.314608459123285,1.187708543020704,0.9861670656973561,13
-1.7880961752006033,0.4144059109552024,-0.9386120808399989,0.3244504928315095,13
-2.1633201900229198,-0.6451773067071381,0.9766969701124204,-0.379497248542093,13
-2.6830525585667386,0.04826737010426968,-0.9841254582597713,-0.02749433870265519,12
0.20821352170995,0.7922629833964552,1.101927799021862,0.2716269225754899,7
-0.9687397628007086,0.818196055272481,-0.9370771297504688,-0.1957082018509217,8
0.6845088789309903,1.2403840771631434,1.1104716683657099,-0.46129100080336677,8
6.017659539637585,1.3487957380132896,0.1709636150331273,-0.8825796314816955,5
4.1163313991348085,0.7037318122520414,0.14071652641008955,0.052557879954595925,7
4.974263679898737,0.6101666105954036,0.1276833735067235,-0.6377273569411968,5
4.3676638117345785,-0.19127891406084283,0.09653430896037508,-0.13648281640346652,8
5.9369295022291695,0.8634142100952616,0.1468717651169557,-0.8149545094356581,4
-1.195302974290781,1.183208634315349,-0.8931138011628437,0.29736287069310396,11
-1.6267637070209726,-0.6391016433427572,-0.9792873682490886,0.7974675165428974,14
-3.244061920163944,2.695822926092824,-0.8348912490855797,0.622156161203889,21
-1.3889270780882643,0.3328414431397781,1.0533530772614916,-0.03596570791590845,10
-2.0164479439901393,-0.4366009825521281,1.0206284943211994,0.5245989156527274,10
-4.340769647742553,0.46395986103656156,1.0263861979605817,0.11290823649219267,12
-3.0408980717294387,-0.3067412512411075,-0.9956578385107568,0.32278959422913084,13
-1.9822301268279412,-0.4182513539608217,1.0160439818184146,-0.3347933164420527,12
-3.3808269180945825,-0.04721862523289902,1.013179377768643,0.04251932203976177,10
-2.5431313935981774,-0.17879704976285532,1.0018375467786649,-0.5105129769443246,11
-1.6004474406857039,-0.46534554638344133,1.0313402237488327,0.37538085273421296,9
-2.296001288918809,-0.432958803388874,-0.992107156246464,0.4808854627179811,13
-2.015358179079933,0.3204534471639826,-0.9383149439965762,0.5428215789900349,12
-0.6781486329559892,1.6475169802301246,-0.8459235871131269,0.7267293305322915,14
4.501532516222473,7.022899603118558,0.454971412717286,0.13901311120975338,8
-0.026861689988799793,-0.32328859287920464,1.0089389260821704,-0.502647124286777,10
0.14258620709341457,0.4557759378063647,-0.9193625373800975,0.4571158458900974,12
0.37704716530995874,-0.43952836525606587,1.0486317603271684,0.4680577512241395,11
-3.055885039430298,1.0384400631587987,-0.9051126007152016,0.8174349413221427,16
-0.9514127618979674,-0.3788348325501888,-0.9813739732916709,0.2607043210587308,15
-1.6211368073534342,-0.8444641220267559,-0.981876985214756,0.9237809380660159,10
2.133217332765195,-0.29695893916646054,1.073516354520889,0.22778893968346656,9
-0.06337530314730175,1.1016570867782087,-0.8653210369088291,0.8141322519092125,13
0.6597512388618612,0.38035246287837693,1.1001337730373935,0.5578034938420487,12
-0.49440261267778995,-0.1339357138591715,1.0663881113452767,0.8931562829127502,13
2.5554935995779107,-0.12619041695311015,-0.9195234000090153,0.23481066439283757,8
1.7809024349797231,0.006415460372322115,1.090461134227465,0.5422944059323521,9
3.156351408918669,0.9315907799235522,0.14692730151193023,0.306301651803189,9
2.497935170097125,-0.18792048137190925,0.07950756484426197,0.12046500074607,8
-0.35920801335718533,0.8459328944287982,1.1213571745349393,0.9691336124530673,13
3.6298466806855374,0.2209537658690682,0.1035560661320147,-0.0859892915760777,7
0.9601976217178199,0.7378088029423372,1.123591830556081,0.5443819741608008,10
4.185775409255041,0.10116093064641805,-0.8928600312185538,-0.028403748867834828,7
2.7952760935435763,0.5025818782868564,1.1115616126655263,-0.019565775497745908,12
0.771546327720155,-0.036352829135029865,-0.9252543405197494,0.4924132485141793,9
0.5322557263925202,0.18873031711347232,1.092483287277425,0.8549627982674445,14
0.25210107033773144,0.7452770489371189,-0.8908008097207598,0.43587029799713456,10
1.8474105602938362,-0.630435959277748,-0.9439914776166997,0.3936669243282761,8
2.862223770014947,-0.13069984274125662,0.09161789511312714,0.38630094783247687,7
1.59217530959218,-0.1514008171894835,-0.9164754433053345,0.5732800159878474,10
2.5556485064590135,-0.9807630970853669,1.0507243197808718,0.4955846042118792,8
2.10469190803599,0.057388239118457675,1.0889895896026331,0.2129146358361001,9
1.3989860848015252,-0.011547680103104477,1.0902795663006808,0.635837078335636,11
0.8621332946896842,-0.41060493106002566,1.0636202495198894,0.5976688421033045,9
1.4260942744347966,-0.7438461035475765,1.056194992950239,0.6906265136264017,11
2.436875039174722,-1.2232942408787648,0.031179174870173586,0.09591411480509343,10
1.3950250414087026,-0.9674169574140182,1.0424944292469205,0.5287828825652634,9
2.8297072426527086,-1.0100947861838554,1.049371418132042,0.35406042979955443,7
3.991629405117376,0.3503741907578536,0.11722077218491118,-0.1442649381435127,7
-1.5532952039067118,0.6850770821901145,1.0793163375175068,0.40889316590880215,11
-0.14502604111398676,-0.21738373907676142,1.05855914929946,0.6240513955322995,15
-0.14112219427747597,0.8539481526108663,-0.9044691263302763,0.1605221883773277,13
-1.0466241714727522,0.3944424132348832,-0.9090353955409053,1.0024740125530491,14
-3.8047498478039063,0.020197586997581753,-0.9623966066140055,1.0744258355683067,22
4.905799873459304,-0.03685978623828141,0.10329989203029534,-0.31050978871666385,7
1.893074186740153,-1.114349096745888,0.03277457261188459,0.5005331340803544,12
4.6765004451318894,-0.2735542784645104,0.09231958545438151,-0.21163266053932844,9
-0.8291995798694274,0.14199992738820683,-0.9397308435864493,0.3623921119500826,17
5.213257133621707,0.8764741258001264,0.15163409919169565,-0.3255289506558934,5
5.496359460489159,-0.23569080390930988,0.09657036557694927,-0.4447003455193004,5
4.636954494541979,-0.46803075186625664,0.08334987832935585,-0.18411783103420928,8
4.304880222898763,0.33958214914775375,0.12124962864070365,-0.0960402149307454,8
4.151006973713255,-0.08323465439502922,0.09760333428628526,-0.1135637656508837,10
4.45763544070499,0.046208584511453286,0.10461153298277129,-0.21515784500123006,13
4.020629649650737,0.31937881595464546,0.11691080182273314,-0.10602531810394454,9
4.560702107086959,0.08690519528940395,0.10446996453727107,-0.35133835782517775,7
3.6123070944626128,-0.7004748169138622,0.07094309999454225,0.2694672537307292,7
3.9803020928010135,-0.6688010466093555,0.0754692357956754,0.25524103684191674,7
-2.200073595023525,0.38783027020660343,-0.9357282813799234,0.535651604430597,13
-1.5252575075500998,0.132623472544545,1.0238166500232633,-0.21396381947804133,12
-1.9467763427562126,0.10692885909952121,1.0478012432929162,0.6459915911669768,15
-2.3325985320566986,0.22130854907992484,-0.9664824006913109,-0.008291873343588014,15
-1.3839266265883192,1.1339461776692483,-0.887086740052756,0.815300282316204,15
-1.5341235823377573,1.4601355477440048,-0.8656633504852543,1.1772657317714263,19
-0.7624570349146741,1.1994118675421688,-0.8769899094643792,0.7735780044800181,10
-3.1639410515085036,0.059557962999209915,0.999046730872751,-0.3779303166618757,15
-1.8303783523808508,-0.23874475813765073,1.0123848271736187,-0.14695377750893615,13
-0.9384281163688752,-0.4016756045112121,1.0244687505371592,0.16544810939418034,11
-0.12962918735694368,1.0191672134597107,1.0929820834678425,-0.24981363945923207,12
-0.6547496282113551,-0.24865162633654697,-0.9517527991445102,0.41930105950230756,11
5.419051879768905,0.7507613842749459,0.14045123997345638,-0.5787810970897257,4
5.05668665690794,0.9274880752683585,-0.84598013690718,-0.14226975572492764,6
1.0973417404283936,-0.3078356428354118,1.0431806821329797,-0.14756979557422098,11
-0.42458304707514266,-0.25162197118125,-0.9642115871600848,0.17477246624353387,14
3.514316374400518,0.5605920550186291,-0.874945598203553,0.21334091770177305,8
1.0735947221830384,1.3862886103801844,-0.8421238630111438,0.9975158627710318,9
1.8528041189472457,0.5539465797019261,1.1102492053710913,0.27586569284212487,13
-4.43800629168075,1.013175779122859,1.0933884958765079,1.226249389249091,22
-2.788408922452595,-0.24624089801493038,-0.9594083221453712,1.0215014680874661,16
-2.8812674863627485,-0.25080154012396605,-0.9536387842309753,1.262662367013258,14
-4.37357991137774,-0.0004273299492252378,-0.9751726609040847,0.953891326381581,15
-2.1258058712355976,1.1315017841000417,-0.9042162060197727,0.4268967238800477,13
-5.37229384719425,1.2969066839306649,-0.9510663602603366,0.443873756302374,22
-3.5136448536260336,0.8010313441879886,1.0747772012711407,0.749808157867423,12
-4.032680613273566,-0.02590715534405554,-0.9803802783852802,0.6494387951160041,20
0.422191096659471,0.8162551216230663,1.1109735305449187,0.26709194439074285,11
-0.7152615880487778,0.09097385889873331,1.0795978298368787,1.1597926030232533,15
3.494858705614997,-0.5886151605080647,0.07239129838261738,0.15633856209134994,7
1.9892842550517769,0.07342822628842274,1.0897377178317476,0.20525818557781667,9
0.9732892542098018,0.7735377310238267,-0.8807949460683733,0.5895688041382012,14
-0.25065533046982597,1.4216028588256575,-0.8627780009740641,0.9299345310750501,14
-0.5757679373656834,0.27883570930156376,1.0852278737202228,0.7454092633695036,10
-0.08407856664744764,-1.0240033736380454,-0.9825456150414277,0.5744342604784768,10
0.5301178467438985,-0.5218784189386941,1.0545915439852422,0.6963049161200606,17
2.211703321561817,1.5614896286351314,-0.822629461961596,0.6719131165441118,9
-0.4424410899167373,-0.5522569611327044,1.0361241062445092,0.4933928645976872,10
-1.269931026387873,0.5795745676895981,-0.9159324839866819,0.7337594542485549,17
-3.1109929956281195,-0.5852241544416987,1.0063208383802207,0.795706894325586,12
-1.8302996833289584,-0.12546891850200229,-0.9698428174810217,0.31313209533541786,15
-1.3924216548366726,0.5855201390553585,1.0929071329166027,0.8167947534321842,19
-2.2972490273051482,-0.1697238875976823,-0.9462722858023856,1.3225468538568044,26
4.644614267035717,-0.35495166704535136,0.0893047926698745,-0.13714208225056362,6
4.993917979412349,0.218594794328234,0.11702146767636311,-0.2966004862425931,6
4.671633412693727,-1.3274826161414885,0.042423600474594474,-0.1501463742845498,4
0.9820870904990949,-1.2936713107585387,-0.9859664671961158,0.4459808812284996,11
3.489956718614956,-0.5856057826499388,-0.9276714497459865,0.1894739190784915,9
3.11575836713626,0.5110378889277648,1.1112360633927558,-0.2592829239299973,9
-0.8431462737761461,0.7582333696317547,1.1090050504516407,0.9738072375404467,13
3.5265751738841598,-0.4075381520635507,-0.9240306156072416,0.038218521451987376,8
3.728489216174562,-0.2844383391918372,-0.912944272995,0.12386624529160337,6
1.6352526527773608,-0.5463983905766574,1.0594208820091722,0.34012659637548287,10
-4.9347556262257735,0.4333474632056049,-0.9261540392183539,1.5948643931272517,13
0.5089932635007443,-0.1946219550626685,-0.9466915256931648,-0.0012038777249555783,14
-0.7541929952366694,0.49858362404134654,-0.9343346138076113,-0.0695523371783966,10
-3.0427232790824177,0.04176499409793382,1.0396502433350192,0.5114092430329396,21
-0.6683129875233019,0.5135057143909296,-0.9471780187734141,-0.26834848441443576,14
-2.7566777898093116,-0.04212897094173929,-0.9686918922776213,0.4349930077548588,19
-2.8312766415899797,0.5788167641011878,1.0901277202866522,1.1328506472441608,23
-2.76980737056538,1.5606218185955953,-0.8810726305907581,0.5195704342455344,23
2.287234310235577,0.25618347467672165,0.0919909413159666,0.08597522035057419,8
-3.4232975385750315,-0.4317599644403385,0.9958407282548711,0.45373721195801636,14
2.509072519630375,0.0445204147676696,-0.9116762102155976,-0.057503361847747854,10
-0.6603537108684903,0.5076816475705909,1.0922924391133604,0.7358759570552855,18
4.15198222365483,-0.27144013357745156,0.09270277341555706,0.10676887343317569,6
5.280988026775026,0.6984071080132598,0.13800477287169713,-0.5420368218005178,5
3.291457329858885,0.48142989240091033,-0.8786063219259146,0.09279533605703742,11
5.134398311822741,0.8505315923761585,0.14906748726955246,-0.3902391097912235,5
3.803251135662676,0.18204414379259595,-0.8882051829426765,0.19770259997330064,7
3.9020357389072227,0.8768596276488227,0.1410890703812518,-0.09532121918778415,7
4.089482656214173,0.0483986241546815,0.10925033892202222,0.1536964954317497,7
0.7526184714060893,0.3384704031406889,-0.9170983817024182,0.10844949264133533,12
3.5677569305145984,0.5359056688386382,-0.8684188266320266,0.3072175686267294,8
3.986201770777849,1.426135220341281,0.17221792954822138,0.028759554414688814,8
0.6537979533320485,-0.3564743123672441,-0.931690378184049,0.7526716810647093,12
2.701060239864112,-1.1880948109608742,1.0368744369395138,0.3381265198665853,8
4.583731002659978,-0.8823470689055309,0.06101830985015078,-0.275649322451005,5
6.102893701479418,2.8217374662032255,0.24263035362793992,-0.8428204179294002,5
-3.07594071178676,-0.04301406577000937,-0.9923972847375001,0.088223376625485,11
-2.32499624993817,-0.5222494080621148,-0.9753136909684729,0.7834009453607874,14
-2.411375327251091,1.5051280800479019,-0.889915143333305,0.5416281161516453,16
-3.1009673920485894,-0.3620516048656423,-1.0177676726468972,-0.16271649056686263,13
-1.9036889954320204,-0.8985009108698498,1.0076466983635015,0.7564859062248587,15
-1.4361112744091982,0.7926324205295752,-0.9634086232472311,-0.6214829917711213,14
-3.5018067788542546,0.6463897182901298,1.0762615081222333,1.096592348374596,14
-2.869463841561458,-0.44343121734026436,-1.0157487025482816,-0.04425283999065857,12
0.25798841140763623,-1.7679823837011304,1.0009533257614622,1.0869747694248721,12
0.3157683790763341,0.4148455306318002,1.0900268398265138,0.5303598661623528,8
0.4876021494092418,-0.3485883145058804,-0.9546108378690131,-0.00033873850344310334,13
-0.15664631465630102,0.39622429183125124,1.0959398990019016,0.7240720493774226,9
4.148567096636592,-0.0522242826246043,0.09455155483541174,-0.3280687195859709,6
3.094165567704192,-0.6408896728055348,0.07233952321782977,0.3381719794811894,8
-1.9378843527103178,-0.2643865943284732,-1.0134441835812684,-0.5485967803527659,14
-2.7349720628422056,-1.803565852095157,0.9256431937660659,-0.011011513753407413,8
-1.0350042426172401,-0.7841897313082111,1.0241195012535522,0.7695717840582694,22
-0.851126456268819,-0.20116195918318075,-0.9843686822255524,-0.30145787649480454,12
-1.4867952790579397,-1.4602990088389267,-1.0318859316011135,0.19442856657257307,9
-2.8622328931819077,-0.32416875748553375,-0.998181926892967,0.024241184208160273,16
-4.259590788073555,-0.18998995264261948,-1.0306575276313394,-0.341364862144366,13
-4.582522635620195,-0.13793625729382558,0.9648261133311907,-0.6337619795717122,18
-4.956647873914104,0.7630338509480566,1.0039683086110252,-0.7129414819027751,16
-2.627605151512025,-0.03572893644825937,-0.972575141706549,0.305401887852368,18
-1.3386221088481416,0.9491416514544061,1.0918550031082679,0.07079754937955426,12
-3.6106576630528013,0.7106320683539873,1.0373723730001523,-0.09245480544794187,20
-1.608024771631249,-0.07217168341415059,1.0331508733299102,-0.15413692361487688,16
-2.767646120230902,-0.19942306475272698,1.0153903115279976,0.08047910058436247,12
-2.1547472537988273,0.11227443743234815,-0.9524157087989962,0.3612412930704089,19
-0.8348980682738951,-0.14206725065936626,-0.9746029068105923,0.03244636164659313,11
-0.8953971523526483,0.9677267672039032,1.0579332221074291,-1.0726298284678557,10
-2.5782014697935893,-0.7288073557488898,-1.0022720802809753,0.38505060870166047,12
-5.275312283744439,-0.4335384942223092,0.9731918016171315,0.5182961496387262,17
-3.885617254318782,0.49791288482093576,1.005764854646842,-0.7044909639018059,16
-4.939142671001106,0.4975577156651107,1.0107048180172757,0.007567557709681719,16
-5.710057462922055,1.229905909698313,1.0739575175329044,0.24787228253870294,19
-3.9104986214048845,-0.23899540035072533,1.0106355331624157,0.1398154613198938,14
-2.8509636461822128,0.747909271787569,-0.9415293804987316,-0.15241289948679715,13
-5.159105508301102,1.7535948681166065,1.0807298340495708,0.11042714351495501,20
-3.0276133658000384,-1.2954997888494593,-1.0386468461114065,0.21775325563624115,11
-1.729518757790063,-0.739050190569908,0.9797458638453226,-0.42988107285979227,10
-1.4387809429261613,0.8886413693617881,-0.8994543067929588,0.897575835513563,15
-2.5935699710119335,-0.6401417969110257,1.0233728953040808,0.5859273096069472,12
-2.2492609579928757,0.6403746395094562,-0.9132918467530621,0.7126874133067161,15
-0.08975633657935128,0.4120263448329345,-0.922924697867384,0.2223032084237022,10
0.8087552295744332,0.2530320167992313,-0.9282658818502864,0.14878609701917536,10
1.6314997291021422,1.2848393809482785,-0.8602906707177729,0.17889265017597572,12
